calendar_quarter,ticker,side,formation_date,next_formation_date,start_trade_date,end_trade_date,max_abs_shrink,leg_weight,signed_weight,start_price,end_price,raw_return
2023Q4,ANSS,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.26171875,0.01020408163265306,0.01020408163265306,,,
2023Q4,MKC,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.26171875,0.01020408163265306,0.01020408163265306,63.12903594970703,71.70935821533203,0.13591720729682422
2023Q4,TKO,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.262451171875,0.01020408163265306,0.01020408163265306,77.24469757080078,84.43617248535156,0.09309991676722196
2023Q4,HPQ,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.2626953125,0.01020408163265306,0.01020408163265306,27.17843246459961,27.605432510375977,0.015710988716238328
2023Q4,MOS,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.264404296875,0.01020408163265306,0.01020408163265306,33.45384979248047,30.164337158203125,-0.09832986800271748
2023Q4,LRCX,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.26513671875,0.01020408163265306,0.01020408163265306,76.36747741699219,96.33226013183594,0.2614304333483388
2023Q4,DPZ,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.265380859375,0.01020408163265306,0.01020408163265306,393.6861572265625,476.0407104492188,0.20918833875904363
2023Q4,IPG,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.265625,0.01020408163265306,0.01020408163265306,,,
2023Q4,APD,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.267578125,0.01020408163265306,0.01020408163265306,254.0304718017578,229.76715087890625,-0.0955134269946416
2023Q4,OMC,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.267822265625,0.01020408163265306,0.01020408163265306,78.86947631835938,89.16294860839844,0.13051275056638012
2023Q4,GLW,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.26806640625,0.01020408163265306,0.01020408163265306,28.721820831298828,31.31041717529297,0.09012647071362867
2023Q4,FICO,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.2685546875,0.01020408163265306,0.01020408163265306,1168.8800048828125,1254.3699951171875,0.07313838022487684
2023Q4,TXT,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.2685546875,0.01020408163265306,0.01020408163265306,80.23987579345703,95.12530517578124,0.1855116204396967
2023Q4,CL,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.27001953125,0.01020408163265306,0.01020408163265306,74.07609558105469,84.54302978515625,0.14129975563639907
2023Q4,DFS,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.27001953125,0.01020408163265306,0.01020408163265306,,,
2023Q4,DTE,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.2705078125,0.01020408163265306,0.01020408163265306,100.7266845703125,102.70429229736328,0.01963340435046601
2023Q4,KEYS,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.273193359375,0.01020408163265306,0.01020408163265306,159.2100067138672,155.0,-0.026443103676475732
2023Q4,MCD,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.2744140625,0.01020408163265306,0.01020408163265306,274.8964538574219,265.58026123046875,-0.03388982468207857
2023Q4,BAC,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.27490234375,0.01020408163265306,0.01020408163265306,31.51956367492676,35.625030517578125,0.13025138561537863
2023Q4,FDS,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.278564453125,0.01020408163265306,0.01020408163265306,454.8638305664063,430.3258056640625,-0.05394586962825454
2023Q4,TSN,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.279052734375,0.01020408163265306,0.01020408163265306,47.72892761230469,53.64756774902344,0.12400530313178248
2023Q4,MO,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.2841796875,0.01020408163265306,0.01020408163265306,33.60762023925781,36.791259765625,0.0947296923644807
2023Q4,RF,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.28564453125,0.01020408163265306,0.01020408163265306,17.31407928466797,18.715011596679688,0.08091289689612768
2023Q4,ENPH,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.288818359375,0.01020408163265306,0.01020408163265306,133.99000549316406,118.29000091552734,-0.11717295271278805
2023Q4,POOL,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.2890625,0.01020408163265306,0.01020408163265306,379.6579895019531,385.67974853515625,0.015861009644766444
2023Q4,NVDA,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.293701171875,0.01020408163265306,0.01020408163265306,48.74335861206055,90.20690155029295,0.8506501012421639
2023Q4,LYB,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.295166015625,0.01020408163265306,0.01020408163265306,80.84271240234375,86.98491668701172,0.07597721677247793
2023Q4,BRK.B,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.301025390625,0.01020408163265306,0.01020408163265306,356.4700012207031,420.2000122070313,0.1787808532782278
2023Q4,GRMN,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.301025390625,0.01020408163265306,0.01020408163265306,122.84596252441406,142.05921936035156,0.15640120717943096
2023Q4,CARR,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.30224609375,0.01020408163265306,0.01020408163265306,55.4175033569336,55.70867156982422,0.005254083913078134
2023Q4,ABNB,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.302490234375,0.01020408163265306,0.01020408163265306,140.8000030517578,163.3699951171875,0.16029823562669243
2023Q4,EQR,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.303466796875,0.01020408163265306,0.01020408163265306,54.5904426574707,56.05179977416992,0.026769468162560095
2023Q4,SLB,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.303955078125,0.01020408163265306,0.01020408163265306,49.63238143920898,51.927520751953125,0.04624278034200913
2023Q4,PLD,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.306640625,0.01020408163265306,0.01020408163265306,121.94078063964844,118.68614959716795,-0.026690259201295086
2023Q4,FANG,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.307373046875,0.01020408163265306,0.01020408163265306,143.9325408935547,186.66744995117188,0.29690929370323405
2023Q4,QCOM,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.314453125,0.01020408163265306,0.01020408163265306,136.25286865234375,163.88726806640625,0.20281700992713114
2023Q4,ACGL,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.315185546875,0.01020408163265306,0.01020408163265306,70.21434020996094,87.7774429321289,0.2501355516501227
2023Q4,BKNG,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.316650390625,0.01020408163265306,0.01020408163265306,138.48626708984375,140.1431884765625,0.011964517648842543
2023Q4,NDSN,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.317138671875,0.01020408163265306,0.01020408163265306,253.05712890625,263.7339172363281,0.04219121735959286
2023Q4,TSCO,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.320556640625,0.01020408163265306,0.01020408163265306,40.4881477355957,49.56521987915039,0.2241908472284706
2023Q4,VRSK,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.32568359375,0.01020408163265306,0.01020408163265306,231.98838806152344,229.0073699951172,-0.01284985895766333
2023Q4,PARA,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.3492431640625,0.01020408163265306,0.01020408163265306,,,
2023Q4,MTB,long,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.478759765625,0.01020408163265306,0.01020408163265306,126.51727294921876,133.97271728515625,0.05892827249706789
2023Q4,CRWD,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.25946044921875,0.01020408163265306,-0.01020408163265306,63.907501220703125,79.89749908447266,0.2502053367498822
2023Q4,REGN,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.2373046875,0.01020408163265306,-0.01020408163265306,839.783935546875,961.36962890625,0.14478211384241035
2023Q4,MMM,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.22265625,0.01020408163265306,-0.01020408163265306,83.52535247802734,89.79832458496094,0.07510261161225018
2023Q4,PLTR,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.22149658203125,0.01020408163265306,-0.01020408163265306,17.40999984741211,22.86000061035156,0.3130385301955967
2023Q4,EBAY,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.2161865234375,0.01020408163265306,-0.01020408163265306,42.08046340942383,50.46334457397461,0.199210761606619
2023Q4,AES,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.2044677734375,0.01020408163265306,-0.01020408163265306,16.873754501342773,16.128225326538086,-0.04418276766711049
2023Q4,FFIV,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.20263671875,0.01020408163265306,-0.01020408163265306,178.99000549316406,189.83999633789065,0.06061785860518887
2023Q4,COR,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.1766357421875,0.01020408163265306,-0.01020408163265306,198.91192626953125,238.5714263916016,0.1993822133537162
2023Q4,META,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.16461181640625,0.01020408163265306,-0.01020408163265306,350.3136901855469,487.5895080566406,0.39186541010824993
2023Q4,WFC,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.1370849609375,0.01020408163265306,-0.01020408163265306,46.39993667602539,54.73517990112305,0.1796391077706887
2023Q4,AAPL,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,-0.109619140625,0.01020408163265306,-0.01020408163265306,191.43310546875,168.34144592285156,-0.1206252152121513
2023Q4,HWM,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.096923828125,0.01020408163265306,-0.01020408163265306,53.21127700805664,65.7229232788086,0.23513147915727672
2023Q4,CHRW,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.09716796875,0.01020408163265306,-0.01020408163265306,82.54301452636719,69.94107055664062,-0.15267123501651436
2023Q4,DVA,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.102783203125,0.01020408163265306,-0.01020408163265306,104.33000183105467,137.83999633789062,0.3211923120743341
2023Q4,ROP,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.106689453125,0.01020408163265306,-0.01020408163265306,532.7459106445312,544.0956420898438,0.021304211291985897
2023Q4,TER,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.107666015625,0.01020408163265306,-0.01020408163265306,106.64000701904295,112.04345703125,0.0506700080321838
2023Q4,FOXA,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.110107421875,0.01020408163265306,-0.01020408163265306,28.931867599487305,30.701379776000977,0.06116135332186534
2023Q4,TSLA,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.11181640625,0.01020408163265306,-0.01020408163265306,252.5399932861328,175.22000122070312,-0.30616929643228674
2023Q4,IRM,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.11376953125,0.01020408163265306,-0.01020408163265306,64.13507843017578,74.13924407958984,0.15598586443307538
2023Q4,APA,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.115478515625,0.01020408163265306,-0.01020408163265306,32.4913330078125,32.27545928955078,-0.006644040064770929
2023Q4,WMB,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.116943359375,0.01020408163265306,-0.01020408163265306,32.03913116455078,35.90688705444336,0.12071974954714126
2023Q4,ABBV,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1171875,0.01020408163265306,-0.01020408163265306,141.09010314941406,166.17474365234375,0.17779163770519824
2023Q4,T,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.117431640625,0.01020408163265306,-0.01020408163265306,14.398324966430664,15.47316837310791,0.07465058673027714
2023Q4,MTD,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.118408203125,0.01020408163265306,-0.01020408163265306,1213.800048828125,1341.199951171875,0.10495954623395298
2023Q4,BBY,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.11865234375,0.01020408163265306,-0.01020408163265306,67.32225799560547,73.06321716308594,0.08527579642167105
2023Q4,LH,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.121826171875,0.01020408163265306,-0.01020408163265306,217.54107666015625,210.78538513183597,-0.03105478575374554
2023Q4,DOC,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1220703125,0.01020408163265306,-0.01020408163265306,16.751201629638672,16.03917121887207,-0.042506228896843634
2023Q4,VRSN,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.12255859375,0.01020408163265306,-0.01020408163265306,203.3057861328125,186.5105743408203,-0.08261059417669725
2023Q4,VLO,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1234130859375,0.01020408163265306,-0.01020408163265306,123.19915008544922,162.1082305908203,0.3158226373995623
2023Q4,IT,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.126708984375,0.01020408163265306,-0.01020408163265306,446.489990234375,477.4400024414063,0.06931849063578066
2023Q4,CBOE,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.12744140625,0.01020408163265306,-0.01020408163265306,171.6603546142578,178.364013671875,0.03905187702006763
2023Q4,MS,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.12939453125,0.01020408163265306,-0.01020408163265306,85.79705810546875,87.68755340576172,0.022034500273529378
2023Q4,HAL,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.129638671875,0.01020408163265306,-0.01020408163265306,34.48270034790039,37.81306457519531,0.09658072580437294
2023Q4,WSM,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.131591796875,0.01020408163265306,-0.01020408163265306,97.61524200439452,151.6837158203125,0.5538937639829227
2023Q4,BA,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1318359375,0.01020408163265306,-0.01020408163265306,260.44000244140625,189.5,-0.2723852011073695
2023Q4,JKHY,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1328125,0.01020408163265306,-0.01020408163265306,159.5236053466797,165.243896484375,0.03585858735617142
2023Q4,LDOS,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1328125,0.01020408163265306,-0.01020408163265306,104.7790756225586,127.34326171875,0.21535011606204146
2023Q4,MPWR,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.133544921875,0.01020408163265306,-0.01020408163265306,605.2852172851562,657.3719482421875,0.08605320181228326
2023Q4,PFG,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.133544921875,0.01020408163265306,-0.01020408163265306,72.13270568847656,79.31725311279297,0.09960180137072228
2023Q4,PH,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1337890625,0.01020408163265306,-0.01020408163265306,446.9761047363281,539.0758666992188,0.20605075078279733
2023Q4,STE,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1357421875,0.01020408163265306,-0.01020408163265306,214.880615234375,216.5765686035156,0.00789253775772547
2023Q4,SBAC,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.135986328125,0.01020408163265306,-0.01020408163265306,238.7776641845703,204.06271362304688,-0.14538608826782673
2023Q4,NTAP,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.136474609375,0.01020408163265306,-0.01020408163265306,84.88316345214844,100.31410217285156,0.18179033501033537
2023Q4,DASH,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1378173828125,0.01020408163265306,-0.01020408163265306,100.52999877929688,138.25,0.37521139638640055
2023Q4,EXPD,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.137939453125,0.01020408163265306,-0.01020408163265306,125.18460083007812,115.62895965576172,-0.0763324011975478
2023Q4,CVS,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.13818359375,0.01020408163265306,-0.01020408163265306,71.28018188476562,72.65819549560547,0.019332352617556392
2023Q4,EA,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.13818359375,0.01020408163265306,-0.01020408163265306,136.0458984375,131.94284057617188,-0.030159364658928545
2023Q4,EXPE,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.13818359375,0.01020408163265306,-0.01020408163265306,153.4071807861328,131.5878143310547,-0.14223171525130118
2023Q4,PCG,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.13818359375,0.01020408163265306,-0.01020408163265306,17.31785011291504,16.295116424560547,-0.059056619712384184
2023Q4,EXE,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.138916015625,0.01020408163265306,-0.01020408163265306,71.95655822753906,84.1511001586914,0.16947088954131329
2023Q4,IP,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1396484375,0.01020408163265306,-0.01020408163265306,32.92000961303711,35.52760314941406,0.0792099870877403
2023Q4,SYF,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1396484375,0.01020408163265306,-0.01020408163265306,36.16616821289063,40.05741500854492,0.10759356016785149
2023Q4,ALGN,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.139892578125,0.01020408163265306,-0.01020408163265306,271.8699951171875,319.6499938964844,0.175745759507965
2023Q4,REG,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.139892578125,0.01020408163265306,-0.01020408163265306,60.27536392211914,54.56742477416992,-0.09469771356875356
2023Q4,SPGI,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.139892578125,0.01020408163265306,-0.01020408163265306,403.33740234375,396.97314453125,-0.015778992415575566
2023Q4,CDNS,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14013671875,0.01020408163265306,-0.01020408163265306,275.82000732421875,312.1300048828125,0.1316438133362543
2023Q4,KMB,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.140380859375,0.01020408163265306,-0.01020408163265306,108.5579605102539,117.46350860595705,0.08203496135930033
2023Q4,COO,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.141357421875,0.01020408163265306,-0.01020408163265306,93.3499984741211,99.23999786376952,0.06309587022951346
2023Q4,DLTR,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14306640625,0.01020408163265306,-0.01020408163265306,136.55999755859375,135.91000366210938,-0.004759767926954428
2023Q4,KMI,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14306640625,0.01020408163265306,-0.01020408163265306,15.732550621032717,16.615877151489258,0.05614642862013919
2023Q4,RJF,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14306640625,0.01020408163265306,-0.01020408163265306,107.4880599975586,124.59848022460938,0.15918438036224125
2023Q4,UDR,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14306640625,0.01020408163265306,-0.01020408163265306,33.604434967041016,33.06280899047852,-0.016117693307258874
2023Q4,AEP,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14453125,0.01020408163265306,-0.01020408163265306,73.51370239257812,78.22683715820312,0.06411233024907248
2023Q4,NRG,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14453125,0.01020408163265306,-0.01020408163265306,47.90612411499024,67.72370147705078,0.4136752394013743
2023Q4,SYK,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.144775390625,0.01020408163265306,-0.01020408163265306,289.7385559082031,347.13629150390625,0.19810182119458153
2023Q4,UAL,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.144775390625,0.01020408163265306,-0.01020408163265306,42.54999923706055,47.34999847412109,0.1128084447268285
2023Q4,CPAY,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14501953125,0.01020408163265306,-0.01020408163265306,277.4200134277344,305.8999938964844,0.10266015099941161
2023Q4,WAB,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1455078125,0.01020408163265306,-0.01020408163265306,125.04837036132812,143.28390502929688,0.14582784737839494
2023Q4,MMC,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.145751953125,0.01020408163265306,-0.01020408163265306,,,
2023Q4,AMCR,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14599609375,0.01020408163265306,-0.01020408163265306,43.53206253051758,43.08698654174805,-0.010224096054661236
2023Q4,HSIC,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14697265625,0.01020408163265306,-0.01020408163265306,74.91999816894531,74.23999786376953,-0.009076352399827514
2023Q4,GEN,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.147705078125,0.01020408163265306,-0.01020408163265306,22.05189514160156,21.386310577392575,-0.03018264688522576
2023Q4,F,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.148193359375,0.01020408163265306,-0.01020408163265306,10.49843978881836,11.602350234985352,0.10514995259988447
2023Q4,MCHP,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.148193359375,0.01020408163265306,-0.01020408163265306,84.56353759765625,84.59764862060547,0.00040337743569240914
2023Q4,MCK,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.148193359375,0.01020408163265306,-0.01020408163265306,449.302978515625,531.3348388671875,0.18257582138131712
2023Q4,MDT,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.14892578125,0.01020408163265306,-0.01020408163265306,75.48970031738281,80.85318756103516,0.07104925865518785
2023Q4,SCHW,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1494140625,0.01020408163265306,-0.01020408163265306,66.29881286621094,70.24403381347656,0.05950666047711839
2023Q4,PNW,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1495361328125,0.01020408163265306,-0.01020408163265306,64.10737609863281,67.58364868164062,0.05422578172064596
2023Q4,AZO,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.150146484375,0.01020408163265306,-0.01020408163265306,2608.68994140625,3168.60009765625,0.21463269642086047
2023Q4,FIS,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.150146484375,0.01020408163265306,-0.01020408163265306,56.40325164794922,68.8121566772461,0.22000336269173326
2023Q4,MU,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.150634765625,0.01020408163265306,-0.01020408163265306,85.67680358886719,123.41520690917967,0.440473987584852
2023Q4,MRK,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.152099609375,0.01020408163265306,-0.01020408163265306,99.58096313476562,121.88349151611328,0.22396377459379502
2023Q4,BMY,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.15234375,0.01020408163265306,-0.01020408163265306,45.86653137207031,47.01996612548828,0.025147634209818026
2023Q4,GDDY,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.152587890625,0.01020408163265306,-0.01020408163265306,105.91000366210938,121.11000061035156,0.14351804761272202
2023Q4,MAS,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.152587890625,0.01020408163265306,-0.01020408163265306,64.38298797607422,74.70397186279297,0.1603060716994713
2023Q4,VTR,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.152587890625,0.01020408163265306,-0.01020408163265306,45.935394287109375,40.22114562988281,-0.12439750971790664
2023Q4,RVTY,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1533203125,0.01020408163265306,-0.01020408163265306,106.91476440429688,102.57542419433594,-0.040586912706946365
2023Q4,STLD,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.15380859375,0.01020408163265306,-0.01020408163265306,117.31504821777344,144.68324279785156,0.2332880137360911
2023Q4,WELL,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.15380859375,0.01020408163265306,-0.01020408163265306,85.7723617553711,88.27923583984375,0.02922706141195497
2023Q4,ESS,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.154541015625,0.01020408163265306,-0.01020408163265306,220.6539459228516,220.68048095703125,0.00012025633200751784
2023Q4,FRT,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.155029296875,0.01020408163265306,-0.01020408163265306,92.54937744140624,91.548095703125,-0.010818892206110764
2023Q4,TTWO,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.155029296875,0.01020408163265306,-0.01020408163265306,161.9499969482422,150.0,-0.07378818878311744
2023Q4,BLDR,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.156005859375,0.01020408163265306,-0.01020408163265306,167.24000549316406,205.41000366210935,0.22823485359491613
2023Q4,AVB,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1563720703125,0.01020408163265306,-0.01020408163265306,169.8757781982422,167.48143005371094,-0.01409470007982594
2023Q4,AIZ,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.15673828125,0.01020408163265306,-0.01020408163265306,159.68905639648438,180.9369201660156,0.13305773262743759
2023Q4,CRL,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.15673828125,0.01020408163265306,-0.01020408163265306,236.22999572753903,268.7300109863281,0.13757785144386858
2023Q4,IFF,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.1568603515625,0.01020408163265306,-0.01020408163265306,75.87126159667969,82.40409088134766,0.08610413412387308
2023Q4,SRE,short,2023-12-22,2024-03-29,2023-12-22,2024-04-01,0.156982421875,0.01020408163265306,-0.01020408163265306,68.20288848876953,66.61842346191406,-0.023231641092684385
2024Q1,IRM,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.2587890625,0.01020408163265306,0.01020408163265306,74.13924407958984,84.15628814697266,0.13511122471965487
2024Q1,LOW,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.259521484375,0.01020408163265306,0.01020408163265306,238.8022308349609,212.2030792236328,-0.11138569149176458
2024Q1,WRB,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.259765625,0.01020408163265306,0.01020408163265306,54.94626998901367,49.73361206054688,-0.09486827640000028
2024Q1,UNH,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.260009765625,0.01020408163265306,0.01020408163265306,466.1111145019531,486.7852478027344,0.044354516889973494
2024Q1,ZBH,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.26123046875,0.01020408163265306,0.01020408163265306,126.9414291381836,106.41675567626952,-0.16168616976551997
2024Q1,VTRS,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.26171875,0.01020408163265306,0.01020408163265306,10.848307609558104,9.765796661376951,-0.0997861590159359
2024Q1,TSLA,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.2618408203125,0.01020408163265306,0.01020408163265306,175.22000122070312,197.8800048828125,0.1293231566273496
2024Q1,DHI,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.26318359375,0.01020408163265306,0.01020408163265306,158.06385803222656,137.89805603027344,-0.12758009486167077
2024Q1,DLR,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.26416015625,0.01020408163265306,0.01020408163265306,132.82754516601562,143.48744201660156,0.08025366152225866
2024Q1,TMO,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.26416015625,0.01020408163265306,0.01020408163265306,573.0896606445312,549.1983032226562,-0.04168869037875389
2024Q1,MPWR,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.2646484375,0.01020408163265306,0.01020408163265306,657.3719482421875,809.2738647460938,0.23107453384661758
2024Q1,CEG,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.265380859375,0.01020408163265306,0.01020408163265306,183.4981842041016,197.89956665039065,0.07848242481936873
2024Q1,CME,long,2024-03-29,2024-06-28,2024-04-01,2024-06-28,0.265380859375,0.01020408163265306,0.01020408163265306,194.1631317138672,181.0753631591797,-0.06740604376929071
